ID_float,dt_float,lat_float,lon_float
6901525,735839.6153,45.04267333,-46.89540167
6901529,735840.4438,39.27673167,18.35200667
6901529,735840.4438,39.27673167,18.35200667
6901519,735840.5674,61.50624,-28.82525833
6901519,735840.5674,61.50624,-28.82525833
6901519,735840.5674,61.50624,-28.82525833
6901519,735840.5674,61.50624,-28.82525833
6901527,735840.6549,57.24575667,-52.33895167
6901513,735841.4868,38.43355833,3.863791667
6901513,735841.4868,38.43355833,3.863791667
6901511,735842.4861,36.189655,-2.271441667
6901151,735842.5264,30.86804833,-26.146325
6901516,735842.5681,52.98087167,-32.15197667
6901516,735842.5681,52.98087167,-32.15197667
6901492,735844.4465,-35.89668333,17.70507667
6901482,735844.5715,63.29115667,-35.96184333
6901491,735845.4493,38.92634333,10.584875
6901491,735845.4493,38.92634333,10.584875
6901491,735845.4493,38.92634333,10.584875
6901648,735845.4826,41.80028167,4.381548333
6901648,735845.4826,41.80028167,4.381548333
6901152,735845.5285,29.75907167,-27.04687333
6901519,735845.5674,61.82721333,-28.79392
6901519,735845.5674,61.82721333,-28.79392
6901437,735845.5674,-18.71874333,-26.33465
6901513,735846.4882,38.41341833,4.054818333
6901513,735846.4882,38.41341833,4.054818333
6901513,735846.4882,38.41341833,4.054818333
6901511,735847.4861,36.22645667,-2.146848333
6901511,735847.4861,36.22645667,-2.146848333
6901655,735848.4049,34.716135,28.20522
6901655,735848.4049,34.716135,28.20522
6901776,735848.45,42.96469941,7.401581448
6901491,735850.4493,38.84462667,10.701965
6901865,735851.4632,41.417075,17.08897667
6901865,735851.4632,41.417075,17.08897667
6901776,735852.4563,42.89205833,7.330601667
6901511,735852.4861,36.20595,-2.081
6901511,735852.4861,36.20595,-2.081
6901511,735852.4861,36.20595,-2.081
6901151,735852.5243,30.70326167,-25.89558167
6901655,735853.4076,34.65141167,28.168005
6901655,735853.4076,34.65141167,28.168005
6901482,735854.5715,63.644595,-35.24403
6901491,735855.4431,38.82047167,10.550705
6901491,735855.4431,38.82047167,10.550705
6901491,735855.4431,38.82047167,10.550705
6901152,735855.5299,29.74284,-27.16394667
6901152,735855.5299,29.74284,-27.16394667
6901437,735855.5618,-18.63789667,-26.184455
6901437,735855.5618,-18.63789667,-26.184455
6901519,735855.5715,61.96963,-28.70216667
6901865,735856.4604,41.399085,17.08840833
6901865,735856.4604,41.399085,17.08840833
7900592,735857.4181,41.97561167,36.34298333
7900592,735857.4181,41.97561167,36.34298333
7900592,735857.4181,41.97561167,36.34298333
6901511,735857.4847,36.20453667,-2.008125
6901511,735857.4847,36.20453667,-2.008125
6901646,735857.5681,60.53410333,-36.54724167
6901655,735858.4035,34.59975167,28.16764
6901655,735858.4035,34.59975167,28.16764
6901655,735858.4035,34.59975167,28.16764
6901482,735859.5632,63.81815,-34.71742167
6901482,735859.5632,63.81815,-34.71742167
6901482,735859.5632,63.81815,-34.71742167
6901524,735859.609,56.04788333,-47.82126333
6901529,735860.4451,39.21900833,18.46240667
6901152,735860.525,29.75874167,-27.22297333
6901152,735860.525,29.75874167,-27.22297333
6901151,735862.5229,30.55768833,-25.64692833
6901655,735863.4007,34.57379167,28.19219333
6901473,735865.6181,20.97286818,-50.69640638
6901511,735867.4861,36.19192833,-1.872006667
6901511,735867.4861,36.19192833,-1.872006667
6901776,735869.45,42.7640518,7.196021814
6901776,735869.45,42.7640518,7.196021814
6901776,735869.45,42.7640518,7.196021814
6901776,735869.45,42.7640518,7.196021814
6901482,735869.566,63.22357333,-36.730665
6901491,735870.4424,38.66723833,10.33885333
6901491,735870.4424,38.66723833,10.33885333
6901491,735870.4424,38.66723833,10.33885333
6901529,735870.4451,39.26001333,18.49174833
6901152,735870.5257,29.82231167,-27.41943333
6901152,735870.5257,29.82231167,-27.41943333
6901510,735871.4438,36.425595,19.75267
6901510,735871.4438,36.425595,19.75267
6901493,735872.4069,-45.70958333,28.08937333
6901655,735873.409,34.638855,28.23235333
6901655,735873.409,34.638855,28.23235333
6901655,735873.409,34.638855,28.23235333
6901648,735875.4819,41.73471167,4.198821667
6901648,735875.4819,41.73471167,4.198821667
6901648,735875.4819,41.73471167,4.198821667
6901437,735875.5688,-18.48557333,-26.33325167
6901437,735875.5688,-18.48557333,-26.33325167
6901511,735877.4847,36.04586667,-1.831376667
6901511,735877.4847,36.04586667,-1.831376667
6901655,735878.4021,34.673725,28.19372333
6901655,735878.4021,34.673725,28.19372333
6901528,735880.4049,31.66007667,28.86272167
6901528,735880.4049,31.66007667,28.86272167
7900591,735880.4076,43.35020167,33.01431
6901491,735880.4479,38.70425833,10.30847833
6901491,735880.4479,38.70425833,10.30847833
6901648,735880.4819,41.67571833,4.27874
6901865,735881.4493,40.86949833,18.58773667
6901513,735881.491,38.42838167,4.566138333
6901513,735881.491,38.42838167,4.566138333
6901513,735881.491,38.42838167,4.566138333
6901151,735882.5215,30.44005,-25.17876667
6901151,735882.5215,30.44005,-25.17876667
6901151,735882.5215,30.44005,-25.17876667
6901151,735882.5215,30.44005,-25.17876667
6901516,735882.5722,53.51060667,-31.69996167
6901776,735883.4556,42.75692356,6.886919003
6901776,735883.4556,42.75692356,6.886919003
6901776,735883.4556,42.75692356,6.886919003
6901493,735884.4111,-45.570035,28.83955833
6901437,735885.5653,-18.45614667,-26.43419833
6901473,735885.6243,20.81203082,-51.33880813
6901491,735890.4493,38.64259167,10.230155
6901491,735890.4493,38.64259167,10.230155
6901491,735890.4493,38.64259167,10.230155
6901491,735890.4493,38.64259167,10.230155
6901491,735890.4493,38.64259167,10.230155
6901492,735892.4479,-40.11799333,17.26710167
6901492,735892.4479,-40.11799333,17.26710167
6901655,735893.3986,34.86103333,28.20163833
6901493,735893.4111,-45.476615,29.29647
6901174,735893.5771,14.38676,-27.98333333
6901776,735894.4556,42.59850167,6.600966667
3901496,735894.4819,-22.34216833,-25.050575
6901525,735894.6146,44.157995,-46.12129333
6901528,735895.4028,31.69419333,29.00980833
6901491,735895.4479,38.680165,10.29793167
6901473,735895.6243,20.78583631,-51.38762402
6901513,735896.4438,38.379465,4.523008333
6901513,735896.4438,38.379465,4.523008333
3901496,735896.4826,-22.346655,-25.08470833
6901600,735897.4479,38.32120667,6.284838333
6901600,735897.4479,38.32120667,6.284838333
3901496,735897.4826,-22.35042,-25.09742
6901492,735898.4479,-38.05114667,15.84813333
6901493,735899.4111,-45.46839667,29.60901
6901493,735899.4111,-45.46839667,29.60901
6901493,735899.4111,-45.46839667,29.60901
3901497,735899.4813,-35.95711667,-27.65371833
6901491,735900.4424,38.731625,10.34747667
6901152,735900.5243,29.89819333,-27.78433667
6901474,735900.5785,19.98133404,-41.15827826
6901474,735900.5785,19.98133404,-41.15827826
6901510,735901.4035,37.01739667,19.86702667
6901492,735901.4396,-37.304935,14.94473833
6901513,735901.4424,38.36504,4.564781667
6901511,735902.4833,36.29758667,-2.261313333
6901511,735902.4833,36.29758667,-2.261313333
6901511,735902.4833,36.29758667,-2.261313333
3901497,735902.5701,-36.11307,-27.51086
6901776,735904.4514,42.46019864,6.601185463
6901776,735904.4514,42.46019864,6.601185463
6901151,735904.5229,30.50428333,-24.56615167
6901493,735905.4111,-45.57873167,29.77471
6901491,735905.4403,38.75477333,10.40061167
3901498,735905.5653,-39.251035,-28.55480333
3901498,735905.5653,-39.251035,-28.55480333
6901510,735906.4014,37.07036333,19.88296167
6901513,735906.4451,38.30824,4.562843333
6901513,735906.4451,38.30824,4.562843333
6901513,735906.4451,38.30824,4.562843333
3901498,735907.5646,-39.35281667,-28.47179333
3901496,735907.5688,-22.31048333,-25.26832167
6901480,735907.6104,58.96805333,-56.434405
6901655,735908.4021,34.83736833,28.134045
6901655,735908.4021,34.83736833,28.134045
6901655,735908.4021,34.83736833,28.134045
3901496,735909.5694,-22.32870333,-25.311265
3901496,735910.5722,-22.34204,-25.33022333
6901511,735912.484,36.25812833,-2.601356667
6901511,735912.484,36.25812833,-2.601356667
3901498,735913.5708,-39.809875,-28.34997833
3901498,735914.5576,-39.87731,-28.33415333
6901528,735915.4,31.89835167,29.22296333
6901600,735917.4438,37.96542167,5.615838333
6901600,735917.4438,37.96542167,5.615838333
6901655,735918.4021,34.75504167,28.06489167
6901492,735919.4438,-36.41151167,12.526685
6901510,735921.4035,37.28838667,19.79452167
6901513,735921.4396,38.04550833,4.486148333
6901511,735922.4847,36.12365667,-2.852033333
6901511,735922.4847,36.12365667,-2.852033333
6901492,735925.4326,-36.47579667,12.46958167
6901152,735925.5271,30.07491,-27.63559167
6901491,735930.4465,38.59042,10.33240333
6901491,735930.4465,38.59042,10.33240333
3901496,735930.5285,-22.90425333,-25.51920833
6901491,735935.4472,38.585365,10.345415
6901473,735935.6236,21.05700036,-50.98633572
6901493,735941.409,-46.00858333,29.602835
6901510,735946.4424,37.34490833,19.46809
6901494,735946.7507,22.41469333,-86.98145833
6901511,735947.4965,36.08470667,-3.394836667
6901655,735948.4049,34.90350167,27.883925
6901491,735950.4472,38.47352667,10.24231667
6901491,735950.4472,38.47352667,10.24231667
6901474,735950.6236,21.2466528,-41.23529096
6901474,735950.6236,21.2466528,-41.23529096
6901510,735951.4444,37.33127667,19.40037833
6901510,735951.4444,37.33127667,19.40037833
6901511,735952.5,36.09015667,-3.431515
6901511,735952.5,36.09015667,-3.431515
6901511,735952.5,36.09015667,-3.431515
6901655,735953.4007,34.8725,27.749615
6901491,735955.4382,38.56729833,10.48023833
6901491,735955.4382,38.56729833,10.48023833
6901473,735955.6201,21.80165514,-51.08486487
6901510,735956.4451,37.29866167,19.33891
6901510,735956.4451,37.29866167,19.33891
6901510,735956.4451,37.29866167,19.33891
6901494,735956.7528,22.53247667,-86.86019833
6901582,735957.4535,-42.93053667,6.750916667
6901655,735958.3993,34.79520333,27.564825
6901491,735960.4458,38.65531333,10.68781
3901496,735960.5639,-23.26727167,-25.55359667
3901496,735960.5639,-23.26727167,-25.55359667
3901497,735960.5653,-36.48157167,-26.82017833
6901525,735960.6118,45.58034,-45.49032667
6901472,735961.6229,20.49557667,-40.19511
6901472,735961.6229,20.49557667,-40.19511
6901582,735962.4493,-42.63493667,6.43749
6901511,735962.484,36.02454667,-3.702511667
6901511,735962.484,36.02454667,-3.702511667
6901655,735963.4007,34.736195,27.45589167
6901655,735963.4007,34.736195,27.45589167
6901151,735964.5243,30.10354167,-24.17524667
6901151,735964.5243,30.10354167,-24.17524667
6901152,735965.5222,30.91092,-26.97513167
6901152,735965.5222,30.91092,-26.97513167
3901496,735965.566,-23.234675,-25.58181667
3901496,735965.566,-23.234675,-25.58181667
6901473,735965.8306,22.05562709,-51.1832875
6901510,735966.4438,37.29494333,19.13394167
6901513,735966.4819,37.30922833,5.007905
6901511,735967.4806,36.20002167,-3.971468333
6901511,735967.4806,36.20002167,-3.971468333
6901511,735967.4806,36.20002167,-3.971468333
6901776,735968.3299,42.548625,7.869885
6901655,735968.3993,34.71047167,27.41810833
6901491,735970.441,38.867035,10.84815833
6901491,735970.441,38.867035,10.84815833
6901491,735970.441,38.867035,10.84815833
6901152,735970.5243,30.857075,-27.01847167
6901494,735971.7514,26.79974833,-87.47527333
6901511,735972.4819,36.22675333,-4.29381
6901491,735975.4403,38.95272333,11.01530833
6901491,735975.4403,38.95272333,11.01530833
3901496,735975.5632,-23.19406833,-25.71221333
3901496,735975.5632,-23.19406833,-25.71221333
3901496,735975.5632,-23.19406833,-25.71221333
3901498,735975.566,-41.10819167,-25.44353333
3901498,735975.566,-41.10819167,-25.44353333
3901498,735975.566,-41.10819167,-25.44353333
6901510,735976.441,37.49715,19.11592167
6901152,735980.5257,30.55485833,-27.02491333
6901582,735982.4951,-42.06533333,6.926845
6901655,735983.3979,34.58994167,27.36862333
6901528,735985.4,32.10440333,29.512945
6901494,735986.7528,25.44520167,-84.95725667
6901494,735986.7528,25.44520167,-84.95725667
6901511,735987.4806,36.15238333,-4.525553333
6901511,735987.4806,36.15238333,-4.525553333
6901688,735987.4868,-48.93599,9.85372
6901655,735988.3979,34.63273,27.54402167
6901776,735988.4951,42.53810944,7.798021934
6901776,735988.4951,42.53810944,7.798021934
6901004,735989.4896,-48.80368333,72.45217667
6901004,735989.4896,-48.80368333,72.45217667
6901004,735990.366,-48.79686,72.48432167
6901528,735990.4007,32.16598333,29.55698167
6901152,735990.5285,30.17236833,-27.06404333
6901494,735991.7514,25.45523,-84.85217667
6901511,735992.4896,36.13400833,-4.431236667
6901511,735992.4896,36.13400833,-4.431236667
6901004,735993.2771,-48.73055167,72.627835
6901004,735993.2771,-48.73055167,72.627835
6901004,735994.2792,-48.72314,72.67663167
6901151,735994.5201,30.37306677,-24.44276533
6901004,735995.2806,-48.71993667,72.719345
6901004,735995.2806,-48.71993667,72.719345
6901528,735995.4014,32.23453833,29.65916833
6901528,735995.4014,32.23453833,29.65916833
3901496,735995.5688,-23.19043833,-25.87376
3901496,735995.5688,-23.19043833,-25.87376
6901437,735995.5715,-18.53001167,-27.92154333
6901437,735995.5715,-18.53001167,-27.92154333
6901473,735995.6611,21.92068011,-51.35124675
6901473,735995.6611,21.92068011,-51.35124675
6901582,735997.4951,-42.35849167,6.629216667
6901511,735997.5257,36.075835,-4.401315
6901511,735997.5257,36.075835,-4.401315
6901655,735998.3979,34.67999833,27.85146333
6901581,736000.291,-50.84056833,71.66248833
6901528,736000.4007,32.35215167,29.81473333
6901152,736000.5285,29.71091,-27.05474667
6901152,736000.5285,29.71091,-27.05474667
6901152,736000.5285,29.71091,-27.05474667
6901513,736001.484,37.83457167,6.888755
6901472,736001.6299,20.81556833,-39.70772833
6901004,736002.275,-48.68685667,72.79978167
6901582,736002.4979,-42.47748,6.183433333
6901004,736003.2826,-48.66089333,72.82265333
6901492,736004.4486,-40.6049,12.43447333
6901648,736005.4813,41.19432667,3.755121667
6901473,736005.7104,21.9050963,-51.37398386
6901473,736005.7104,21.9050963,-51.37398386
6901004,736007.2771,-48.53529,72.85939
6901004,736007.2771,-48.53529,72.85939
6901004,736009.2785,-48.46411167,72.87495
6901004,736009.2785,-48.46411167,72.87495
6901776,736009.4972,42.8314052,7.925168478
6901491,736010.4486,39.19777833,11.26872167
3901496,736010.5715,-23.18774667,-25.92645
6901004,736011.2833,-48.38244333,72.90991
6901648,736014.4785,41.019795,3.522791667
6901648,736014.4785,41.019795,3.522791667
6901655,736015.4,34.54393,27.47413333
6901491,736015.4451,39.384965,11.316665
6901491,736015.4451,39.384965,11.316665
6901491,736015.4451,39.384965,11.316665
6901511,736017.5285,35.87858833,-3.806693333
6901511,736017.5285,35.87858833,-3.806693333
6901511,736017.5285,35.87858833,-3.806693333
6901528,736020.3993,32.41501333,29.73768
6901582,736022.4965,-42.50489167,4.762215
6901582,736022.4965,-42.50489167,4.762215
6901511,736022.5264,35.74087667,-3.776361667
6901511,736022.5264,35.74087667,-3.776361667
6901655,736023.4014,34.38323167,27.58957667
6901492,736024.441,-39.80483167,12.81305667
6901492,736024.441,-39.80483167,12.81305667
6901528,736025.4,32.44773167,29.73834
6901528,736025.4,32.44773167,29.73834
6901491,736025.4451,39.649495,10.96521667
6901527,736025.6083,59.346475,-47.74768833
6901510,736026.4438,36.849655,19.24857333
6901510,736026.4438,36.849655,19.24857333
6901494,736026.7528,31.62045333,-79.02126
6901655,736027.4014,34.30564833,27.64252167
6901655,736027.4014,34.30564833,27.64252167
6901580,736028.2785,-48.25148333,74.19984
6901580,736028.2785,-48.25148333,74.19984
6901648,736028.4847,40.90382,3.307926667
6901648,736028.4847,40.90382,3.307926667
6901655,736029.3972,34.27512833,27.66399
6901655,736029.3972,34.27512833,27.66399
6901492,736029.4424,-39.92429833,13.49048167
6901656,736030.0333,-19.13946833,164.3527533
6901528,736030.4007,32.480525,29.840795
6901528,736030.4007,32.480525,29.840795
6901152,736030.5299,29.17145833,-26.60777167
6901474,736030.6236,20.67425208,-41.61876872
6901510,736031.4431,36.82536167,19.38227333
6901486,736031.5979,57.07958667,-48.80117333
6901688,736032.4458,-48.85157,12.51970167
6901655,736033.4035,34.28125667,27.73850167
6901528,736035.4,32.51568333,29.93111167
6901491,736035.4465,39.822885,10.89466667
6901513,736036.484,39.03022,7.117553333
6901513,736036.484,39.03022,7.117553333
6901513,736036.484,39.03022,7.117553333
6901004,736037.2792,-48.11053833,74.1858
6901004,736037.2792,-48.11053833,74.1858
6902547,736037.4771,69.186545,3.137965
6901511,736037.4813,35.72121833,-4.111155
6901511,736037.4813,35.72121833,-4.111155
6901580,736038.2826,-48.13820833,73.95722
6901580,736038.2826,-48.13820833,73.95722
6901580,736038.2826,-48.13820833,73.95722
6901151,736039.5201,29.88887053,-23.28627746
6901151,736039.5201,29.88887053,-23.28627746
6901151,736039.5201,29.88887053,-23.28627746
6901485,736039.6542,61.310235,-58.27650333
6901485,736039.6542,61.310235,-58.27650333
6901519,736040.6069,62.85051667,-38.11462833
6901513,736041.4889,39.22800167,6.869296667
6901486,736041.5924,56.37234,-49.12254333
6901486,736041.5924,56.37234,-49.12254333
6901865,736043.4424,38.54039667,17.40008167
6901519,736045.6125,63.09239167,-38.65462
6901519,736045.6125,63.09239167,-38.65462
6902547,736047.4813,68.99049833,5.381386667
6901511,736047.4826,35.811705,-4.13414
6901480,736047.65,56.65731667,-57.57100167
6901658,736048.0264,-18.28760333,-170.621775
6901658,736048.0264,-18.28760333,-170.621775
6901658,736048.0264,-18.28760333,-170.621775
6901151,736049.525,30.1346436,-23.63642587
6901175,736049.5701,10.29506167,-24.772735
6901491,736050.4458,39.715485,11.22057667
6901491,736050.4458,39.715485,11.22057667
6901491,736050.4458,39.715485,11.22057667
6901491,736050.4458,39.715485,11.22057667
6901152,736050.5222,29.43096667,-25.961535
3901496,736050.5674,-23.02923,-25.69767167
6901474,736050.6181,20.6287612,-41.33434986
6901510,736051.4458,36.674335,19.67784167
6901513,736051.4889,39.340785,6.457681667
6901511,736052.4854,35.85744833,-4.383075
6901511,736052.4854,35.85744833,-4.383075
6901511,736052.4854,35.85744833,-4.383075
6901511,736052.4854,35.85744833,-4.383075
6901653,736054.4799,39.88751833,1.63105
6901648,736054.4875,40.87775833,3.170375
6901648,736054.4875,40.87775833,3.170375
6901528,736055.4014,32.68336,30.65833667
6901660,736056.0292,-18.53882333,-165.7976783
6901581,736056.2847,-49.45421,71.22743667
6901510,736056.4424,36.66759,19.663355
6901516,736056.5681,52.29366167,-33.72039667
6901516,736056.5681,52.29366167,-33.72039667
6901655,736058.4014,33.41279167,27.80898
6901655,736058.4014,33.41279167,27.80898
6901655,736058.4014,33.41279167,27.80898
6901151,736059.5236,30.25402333,-23.79256833
6901151,736059.5236,30.25402333,-23.79256833
6901528,736060.3993,32.717105,30.91132667
6901491,736060.4451,39.82097167,11.19946667
6901491,736060.4451,39.82097167,11.19946667
6901491,736060.4451,39.82097167,11.19946667
3901498,736060.5646,-40.46799833,-23.75136833
6901687,736060.9049,-18.24369333,-149.5834917
6901687,736060.9049,-18.24369333,-149.5834917
6901658,736061.0285,-18.24271333,-170.9342817
6901513,736061.4806,39.13627333,6.122338333
6901513,736061.4806,39.13627333,6.122338333
6901687,736061.9104,-18.24703167,-149.5498033
6901687,736062.9021,-18.26346833,-149.5224433
6901862,736063.4799,41.57196833,18.416945
6901862,736063.4799,41.57196833,18.416945
6901862,736063.4799,41.57196833,18.416945
6901687,736063.9021,-18.25099333,-149.4923167
6901687,736063.9021,-18.25099333,-149.4923167
6901862,736064.484,41.53427833,18.37386833
6901687,736064.9069,-18.27098333,-149.4334233
6901687,736064.9069,-18.27098333,-149.4334233
6901152,736065.5257,29.44678833,-25.09611333
6901152,736065.5257,29.44678833,-25.09611333
6901152,736065.5257,29.44678833,-25.09611333
6901523,736065.6042,62.40702167,-38.69030833
6901862,736067.4875,41.45635167,18.27370667
6901480,736067.6486,55.40005833,-55.52394
6901480,736067.6486,55.40005833,-55.52394
6901480,736067.6486,55.40005833,-55.52394
6901687,736067.9042,-18.32966667,-149.37395
6901687,736067.9042,-18.32966667,-149.37395
6901862,736069.484,41.43271833,18.01135333
6901648,736069.4882,41.128835,3.164485
6901648,736069.4882,41.128835,3.164485
6901648,736069.4882,41.128835,3.164485
6901151,736069.5285,30.53782667,-23.98516167
6901491,736070.4444,39.85131667,11.25383667
6901152,736070.5271,29.58358,-24.63155
6901152,736070.5271,29.58358,-24.63155
6901152,736070.5271,29.58358,-24.63155
6901510,736071.4424,36.70194,19.48982167
6901510,736071.4424,36.70194,19.48982167
6901513,736071.484,39.02166167,5.780003333
6901513,736071.484,39.02166167,5.780003333
6901472,736071.6313,20.60325,-37.63669333
6901472,736071.6313,20.60325,-37.63669333
6901687,736071.9028,-18.41261333,-149.3023667
6901687,736071.9028,-18.41261333,-149.3023667
6901492,736072.4424,-40.30466,16.12608167
6902547,736072.4792,69.10047167,2.986775
6902547,736072.4792,69.10047167,2.986775
6901511,736072.4806,35.88683167,-4.444551667
6901511,736072.4806,35.88683167,-4.444551667
6901687,736072.8986,-18.44116,-149.3110017
6901687,736072.8986,-18.44116,-149.3110017
6901862,736073.4792,41.28790833,18.075485
6901480,736073.6507,55.29827,-54.55032
6901687,736073.9028,-18.44759333,-149.286935
6901687,736073.9028,-18.44759333,-149.286935
6901687,736073.9028,-18.44759333,-149.286935
6901653,736074.4806,39.97062167,1.50507
6901653,736074.4806,39.97062167,1.50507
6901151,736074.5313,30.673315,-24.08791833
6901151,736074.5313,30.673315,-24.08791833
6901491,736075.4451,39.857005,11.278155
6901491,736075.4451,39.857005,11.278155
6901491,736075.4451,39.857005,11.278155
6901152,736075.5271,29.653415,-24.346815
3901496,736075.5674,-22.65292833,-25.60022
3901496,736075.5674,-22.65292833,-25.60022
6901655,736078.4007,32.95792167,27.99976333
6901655,736078.4007,32.95792167,27.99976333
6901655,736078.4007,32.95792167,27.99976333
6901687,736078.9049,-18.71278833,-149.204625
6901687,736078.9049,-18.71278833,-149.204625
6901493,736080.366,-48.69295333,39.62693833
6901493,736080.366,-48.69295333,39.62693833
6901493,736080.366,-48.69295333,39.62693833
6901510,736081.4424,36.61048167,19.54195667
6901510,736081.4424,36.61048167,19.54195667
6901524,736081.6076,56.89773167,-43.11744833
6901687,736081.8979,-18.88221833,-149.148185
6901510,736082.4431,36.61722667,19.57439667
6901510,736082.4431,36.61722667,19.57439667
6901510,736082.4431,36.61722667,19.57439667
6901511,736082.4819,35.67101333,-4.608565
6901582,736082.4979,-43.20771,7.546956667
6901687,736082.9007,-18.898235,-149.165485
6901687,736082.9007,-18.898235,-149.165485
6901687,736082.9007,-18.898235,-149.165485
6901655,736083.4021,33.059805,28.371965
6901862,736083.484,41.49113,17.96775333
6901516,736083.5715,53.12192833,-31.46633667
6901516,736083.5715,53.12192833,-31.46633667
6901648,736084.4806,41.04278333,2.971993333
6901648,736084.4806,41.04278333,2.971993333
6901528,736085.4,32.731445,30.527385
6901491,736085.4472,39.81761167,11.15132833
6901516,736086.5729,53.244265,-31.85020667
6901491,736087.4486,39.76875167,11.17219
6901491,736087.4486,39.76875167,11.17219
6901491,736087.4486,39.76875167,11.17219
6901660,736087.9438,-19.227375,-165.5217467
6901491,736088.4444,39.74071833,11.1949
6901510,736088.4444,36.58518333,19.67409333
6901480,736088.6069,55.18233167,-51.87613167
6901480,736088.6069,55.18233167,-51.87613167
6901480,736088.6069,55.18233167,-51.87613167
6901510,736089.4417,36.57671333,19.70660167
6901493,736090.3646,-48.89700833,39.98226833
6901528,736090.4014,32.70441,30.50352
6901528,736090.4014,32.70441,30.50352
6901528,736090.4014,32.70441,30.50352
6901524,736090.6076,56.42230167,-42.24851667
6901575,736091.3604,-48.57548333,39.725255
6901655,736091.4076,33.22864833,28.61710333
6901491,736091.4493,39.68290333,11.25014667
6901491,736091.4493,39.68290333,11.25014667
6901865,736092.4396,37.30035667,15.78359833
6901516,736092.5715,53.27563333,-32.62169333
6901516,736092.5715,53.27563333,-32.62169333
6901485,736092.6542,62.17455833,-57.17343833
6901485,736092.6542,62.17455833,-57.17343833
6901491,736093.4528,39.62910833,11.24853167
6901491,736094.4479,39.58763,11.250425
6901491,736094.4479,39.58763,11.250425
6901491,736094.4479,39.58763,11.250425
6901491,736095.4486,39.553445,11.25117667
6901687,736095.9028,-19.02644833,-149.0223233
6901687,736095.9028,-19.02644833,-149.0223233
6901491,736096.4396,39.52515,11.259105
6901491,736096.4396,39.52515,11.259105
6901491,736096.4396,39.52515,11.259105
6901510,736096.4424,36.52107667,19.95263
6901491,736097.4458,39.50093333,11.255365
6901528,736098.4042,32.72682,30.76913
6901510,736098.4438,36.52238833,20.00922833
6901486,736099.6104,58.41354667,-49.482065
6901510,736100.4444,36.53932,20.06446833
6901510,736100.4444,36.53932,20.06446833
6901480,736100.6083,53.44022667,-50.94055833
6901480,736100.6083,53.44022667,-50.94055833
6901480,736100.6083,53.44022667,-50.94055833
6901687,736100.9028,-19.04482667,-148.9116317
6901687,736100.9028,-19.04482667,-148.9116317
6901583,736101.3646,-47.586195,39.95905833
6901528,736101.4042,32.717455,31.011535
6901486,736101.6083,58.71131,-49.69783667
6901485,736101.6507,61.96805667,-58.10069833
6901485,736101.6507,61.96805667,-58.10069833
6901687,736101.9007,-19.050835,-148.89972
6901687,736101.9007,-19.050835,-148.89972
6901687,736101.9007,-19.050835,-148.89972
6901528,736102.4014,32.68870167,31.12497833
6901528,736102.4014,32.68870167,31.12497833
6902547,736102.4403,68.30166167,6.860436667
6902547,736102.4403,68.30166167,6.860436667
6902547,736102.4403,68.30166167,6.860436667
6902547,736102.4403,68.30166167,6.860436667
6901491,736102.4514,39.3795,11.249825
6901491,736102.4514,39.3795,11.249825
6901582,736102.4528,-42.767295,7.946876667
6901528,736103.4021,32.65850833,31.2158
6901491,736103.4514,39.35631167,11.23271167
6901491,736103.4514,39.35631167,11.23271167
6901491,736103.4514,39.35631167,11.23271167
6901491,736103.4514,39.35631167,11.23271167
6901578,736104.4021,-44.725315,31.31164667
6901528,736105.4021,32.52620833,31.35283333
3901496,736105.5646,-22.48810667,-25.812695
6901649,736106.4833,40.739275,5.285288333
6901649,736106.4833,40.739275,5.285288333
6901491,736107.4417,39.28846167,11.15252167
6901491,736107.4417,39.28846167,11.15252167
6901491,736107.4417,39.28846167,11.15252167
6901491,736107.4417,39.28846167,11.15252167
6901491,736109.4424,39.259925,11.09472333
6901491,736109.4424,39.259925,11.09472333
6901510,736109.4451,36.702335,20.12479667
6901764,736109.484,34.53864167,27.21965667
6901151,736109.5222,29.96245,-25.21226167
6901491,736110.4493,39.24425667,11.05532833
6901491,736110.4493,39.24425667,11.05532833
3901498,736110.5236,-40.667845,-21.69043667
6901152,736110.534,30.26122667,-24.015015
6901152,736110.534,30.26122667,-24.015015
6901516,736110.5653,52.70437,-33.05888333
3901496,736110.5688,-22.48621167,-25.89440667
3901496,736110.5688,-22.48621167,-25.89440667
3901496,736110.5688,-22.48621167,-25.89440667
6901649,736111.4792,40.748525,4.96571
6901649,736111.4792,40.748525,4.96571
6901524,736111.6063,57.31618167,-42.15581167
6901687,736111.9063,-19.13687667,-148.7697117
6901862,736112.4861,41.15209833,17.92964833
6901862,736112.4861,41.15209833,17.92964833
6901511,736112.4868,35.83758667,-4.395938333
6901600,736112.4875,38.25702833,3.939996667
6901765,736113.3972,34.08438667,24.67826
6901491,736113.4528,39.18472667,10.88266167
6901491,736113.4528,39.18472667,10.88266167
6901491,736113.4528,39.18472667,10.88266167
6901578,736114.3972,-44.37307333,30.81096833
6901765,736114.3993,34.07545,24.66102333
6901769,736115.484,39.21862167,10.83837833
6901767,736115.4958,40.75297833,11.49476
6901767,736115.4958,40.75297833,11.49476
6901437,736115.5243,-18.73345833,-21.06525167
6901437,736115.5243,-18.73345833,-21.06525167
6901578,736116.4014,-44.36807667,30.673825
6901485,736116.6549,62.16578667,-58.21142333
