,ID_float,dt_float,lat_float,lon_float,kd_380_Xing,kd_412_Xing,kd_490_Xing,PAR_0,zpd_PAR,kd_PAR,kd_490_it,kd_412_it,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,Kd_490_Aus,sat_dt,weigth,new_kd_Aus,sat_name,a_490,bb_490,nw_490,a_412,bb_412,nw_412,new_kd_490_Lee_indiv,new_kd_412_Lee_indiv,zenith_angle,rrs_412,rrs_490,aot_862,Rrs_410,Rrs_486,Rrs_551,Rrs_671,new_kd_490_Lee_global,new_kd_412_Lee_global,TOTANGSTR_Merra,TOTEXTTAU_Merra,TOTSCATAU_Merra,PS_Merra,lat_Merra,lon_Merra,dt_Merra,tau_mol_490,tau_mol_412,w_490,w_412,a_aer,tau_aer_490,tau_aer_412,t_dir_490,t_dir_412,t_tot_490,t_tot_412,f_490,f_412,D0_490,D0_412,kd_490_f,kd_412_f
2295,3902124,2020-05-06 13:36:02.879997122+00:00,-21.75539833,-22.22509833,0.023081419,0.018890828,,,,,,0.018048335,,0.209538356,,0.011803022,,,,,,,,,0.034740764,0.023829787,737917.6229,0.004249804,0.021264228,viirsjn,0.018637885,0.002591474,0.544867313,0.014510364,0.00456989,0.637500559,0.021705043,0.013729448,44.56272985,0.02845817,0.012719452,0.095073911,0.016151042,0.007374384,0.001620959,0.000197697,0.022550397,0.016575826,0.508799076,0.040976822,0.038988013,101958.125,-22.0,-22.5,737917.5417,0.153894884,0.316491151,0.897156274,0.821402662,0.666666667,0.084461591,0.081448156,0.715664673,0.572052266,0.871171575,0.772463202,0.821496814,0.740556008,1.366674396,1.349956642,0.029013621,0.025757517
2296,3902124,2020-05-06 13:36:02.879997122+00:00,-21.75539833,-22.22509833,0.023081419,0.018890828,,,,,,0.018048335,0.062369564,0.551524049,0.016604751,0.012270834,0.009672668,0.007298783,0.002333084,0.001717918,0.001406957,0.000227501,0.000177334,0.000174546,0.029850703,0.022158333,737917.6406,0.004249804,0.021190992,aqua,0.01730185,0.002362161,0.587484117,0.013045614,0.004219944,0.676073103,0.022462933,0.017170819,48.01048887,0.02919025,0.012487795,,,,,,0.021112496,0.014860061,0.508799076,0.040976822,0.038988013,101958.125,-22.0,-22.5,737917.5417,0.153894884,0.316491151,0.897156274,0.821402662,0.666666667,0.045471623,0.041324853,0.742294538,0.58575341,0.876189286,0.774117819,0.847185134,0.75667217,1.449275201,1.422322206,0.028498564,0.024557186
2297,6902827,2020-05-06 17:19:58.079996552+00:00,-12.88801667,-86.21763,0.099009973,0.067830671,0.057629454,1525.206507,10.11526208,0.098860513,0.057092325,0.068147808,,1.394608361,,0.009367168,,,,,,,,,0.125476842,0.053999999,737917.8354,0.018107798,0.04633686,viirsjn,0.035226261,0.004812339,0.293414407,0.032832951,0.007588477,0.383912022,0.045602206,0.043837074,45.87365001,0.021096214,0.012495689,0.077608331,0.011671168,0.006956501,0.002925834,0.000484668,0.0460044,0.043856461,0.17932944,0.075478427,0.07438349,101492.2734,-13.0,-86.25,737917.7083,0.153848381,0.315045087,0.965289003,0.935737546,0.666666667,0.035301675,0.02771934,0.762103827,0.611215456,0.886564113,0.790559768,0.85961502,0.773142627,1.402688837,1.381997707,0.056161698,0.055862321
2298,6901772,2020-05-07 10:26:58.559996414+00:00,35.90743333,18.93107833,0.048927363,0.03379485,0.026715693,,,,0.027018646,0.032350258,,0.438511416,,0.009922384,,,,,,,,,0.082614364,0.037072726,737918.4479,0.000176545,0.031293053,viirs,0.027722491,0.003981071,0.354680866,0.032407794,0.006487766,0.449046351,0.028509986,0.033380343,18.92003561,0.018309024,0.013139032,0.168310865,0.010104376,0.007381392,0.002455334,0.000332214,0.03142635,0.038303703,0.883923471,0.218122467,0.206680104,101344.0469,36.0,18.75,737918.4583,0.153833584,0.314584973,0.855568579,0.734000563,0.666666667,0.13138337,0.121764583,0.739702832,0.630481733,0.885879761,0.805524336,0.83499236,0.782697313,1.080196014,1.087511374,0.034246061,0.042299364
2299,6903247,2020-05-08 09:52:59.520000146+00:00,36.16488167,22.73633833,0.068756921,0.052115356,0.036693693,1872.084316,12.04667052,0.083010488,0.036507384,0.055221843,0.020718181,2.1402591,0.006503584,0.006582957,0.006306334,0.005680418,0.002733218,0.002123501,0.001815218,0.000163479,0.000157441,0.000154561,0.170614524,0.040918181,737919.3698,0.000176545,0.035427122,terra,0.02861221,0.003203929,0.433134481,0.041073263,0.005364971,0.531781113,0.035280499,0.050486584,27.93997442,0.011943798,0.010224949,,,,,,0.033566971,0.050643119,1.399444818,0.083860904,0.077564612,101897.7031,36.0,22.5,737919.4583,0.153888852,0.316303593,0.786862201,0.617336675,0.666666667,0.006078612,0.004194164,0.834373952,0.695736506,0.914419944,0.834165422,0.912462548,0.834051001,1.137635308,1.142736753,0.036195164,0.053066678
2300,6903247,2020-05-08 09:52:59.520000146+00:00,36.16488167,22.73633833,0.068756921,0.052115356,0.036693693,1872.084316,12.04667052,0.083010488,0.036507384,0.055221843,,1.622000022,,0.005110299,,,,,,,,,0.181086367,0.030387233,737919.4354,0.000176545,0.026386457,viirs,,,,,,,,,18.89049219,0.008353889,0.00763753,0.027889361,0.004533363,0.004255235,0.001212334,,,,1.399444818,0.083860904,0.077564612,101897.7031,36.0,22.5,737919.4583,0.153888852,0.316303593,0.786862201,0.617336675,0.666666667,0.011156907,0.00842188,0.839926134,0.709488398,0.918159253,0.84241967,0.914793519,0.842203029,1.068862168,1.079030133,,
2301,6902969,2020-05-08 10:35:45.599996302+00:00,40.9978315,2.5223175,0.150129211,,0.065340886,1546.027399,8.945709277,0.111785435,0.058979192,,,0.92636004,,0.004759361,,,,,,,,,0.407128544,0.065431998,737919.5396,8.63e-05,0.061196237,viirsjn,0.043594325,0.004311313,0.327512723,0.092993973,0.006715807,0.433798581,0.053226342,0.120282126,28.1392965,0.00655926,0.009017997,0.209463995,0.003523841,0.004923441,0.002444721,0.000347041,0.053363751,0.11976397,1.399444818,0.083860904,0.077564612,101897.7031,36.0,22.5,737919.4583,0.153888852,0.316303593,0.786862201,0.617336675,0.666666667,0.12412604,0.105708289,0.729584687,0.619663877,0.873086727,0.788551827,0.835638275,0.785825174,1.144387674,1.147523939,0.054822622,0.11441936
2302,6902902,2020-05-09 09:34:59.520004164+00:00,34.508625,29.024385,0.078190124,0.053075366,0.034383781,,,,0.032584451,0.052135983,0.12979583,0.380356575,0.006190523,0.006265305,0.005672001,0.00496661,0.002455001,0.001891653,0.001641084,0.000178001,0.000224834,0.000212834,0.162545472,0.042066666,737920.4011,0.000176545,0.036306903,terra,0.029867385,0.002927839,0.473978273,0.040093988,0.004988337,0.571932127,0.034826546,0.046916422,17.72322262,0.0113721,0.008937898,,,,,,0.033513703,0.047011511,,,,,0.0,0.0,0.0,,,,,0.666666667,0.104380413,0.097718905,,,,,,,,,,
2303,3901531,2020-05-09 18:45:56.159995127+00:00,12.45815,-113.3298217,0.03810393,0.026320186,,,,,,0.02631832,0.115154543,1.580050023,0.010420556,0.008364334,0.007223556,0.00608989,0.002493445,0.001888001,0.001458334,0.000226112,0.000180001,0.00022989,0.093916586,0.031755555,737920.7483,0.046730038,0.027965364,terra,0.021648136,0.002551433,0.543903164,0.021778723,0.004482527,0.636469161,0.02607604,0.027302159,22.83485888,0.0188187,0.010767491,,,,,,0.024188242,0.0244043,1.212849736,0.205492437,0.193659082,101321.2266,12.5,-113.125,737920.75,0.153831306,0.314514136,0.819214192,0.663851988,0.666666667,0.046572246,0.035412062,0.804571574,0.684078219,0.90529769,0.828782936,0.888737023,0.825400946,1.097494694,1.104585966,0.026558898,0.029007809
2304,6902898,2020-05-10 09:33:59.039996267+00:00,32.751525,26.27417,,0.026626339,,,,,,0.02676185,0.026212499,1.905448015,0.01025374,0.009798584,0.008399001,0.006720783,0.00245887,0.001813092,0.001495305,0.000162668,0.000178523,0.000178183,0.06144338,0.026263636,737921.3629,0.000176545,0.02395848,terra,0.019966939,0.002566018,0.540811538,0.022293851,0.004504683,0.633338838,0.024453948,0.028129016,24.94118052,0.018478235,0.011749736,,,,,,0.022355553,0.025301658,0.908703923,0.107936613,0.099523567,101921.3438,33.0,26.25,737921.4167,0.153891212,0.316376977,0.830176718,0.709163176,0.666666667,0.008798078,0.006322804,0.835753159,0.700549933,0.915898413,0.837519713,0.912495476,0.836457844,1.111089059,1.118247959,0.025036122,0.029967406
2305,6902898,2020-05-10 09:33:59.039996267+00:00,32.751525,26.27417,,0.026626339,,,,,,0.02676185,,0.633054593,,0.00917009,,,,,,,,,0.068298174,0.026595833,737921.4438,0.000176545,0.022783803,viirsjn,0.020617568,0.002537963,0.556355525,0.023418753,0.004492993,0.648411407,0.021622645,0.025098596,16.19365946,0.017552471,0.0112505,0.071812498,0.009729831,0.006417455,0.001541653,0.000152652,0.022252375,0.02572952,0.908703923,0.107936613,0.099523567,101921.3438,33.0,26.25,737921.4167,0.153891212,0.316376977,0.830176718,0.709163176,0.666666667,0.050223233,0.045002472,0.808522027,0.686389722,0.908244052,0.832025764,0.890203493,0.824962101,1.058408333,1.068565464,0.024508007,0.029825528
2306,6902898,2020-05-10 09:33:59.039996267+00:00,32.751525,26.27417,,0.026626339,,,,,,0.02676185,,1.398465985,,0.008016268,,,,,,,,,0.083813556,0.025613333,737921.5104,0.000176545,0.022244502,viirsjn,0.020362475,0.002286474,0.617548957,0.029417224,0.004140075,0.703684678,0.02287293,0.035933401,31.51780415,0.012875237,0.010253633,0.040059573,0.007076914,0.005832584,0.001360957,0.000164134,0.023518279,0.035304609,0.908703923,0.107936613,0.099523567,101921.3438,33.0,26.25,737921.4167,0.153891212,0.316376977,0.830176718,0.709163176,0.666666667,0.018182223,0.014267375,0.817216736,0.678505475,0.907706372,0.824969494,0.900309572,0.822461291,1.175438602,1.17730298,0.026622449,0.039507109
2307,3902123,2020-05-11 12:37:00.479999853+00:00,7.657648333,-22.40085,,0.034427221,0.029639044,,,,0.027872803,0.038483128,,0.269100056,,0.005264317,,,,,,,,,0.171584373,0.035599999,737922.5979,0.041111111,0.029762499,viirs,0.02814201,0.002413099,0.585143714,0.035884316,0.004303534,0.676956982,0.029935573,0.038367581,16.97178632,0.010958284,0.007805321,0.31077575,0.005967223,0.004335264,0.001379295,0.00017906,0.031177849,0.04116785,0.238737658,0.246291563,0.229746044,101455.4297,7.5,-22.5,737922.5417,0.153844703,0.31493072,0.907448209,0.870653146,0.666666667,0.266952424,0.254783289,0.644063532,0.551201058,0.862026227,0.788402708,0.747150739,0.699136434,1.083832425,1.091104936,0.033116618,0.043849161
2308,6902902,2020-05-12 09:33:59.039996267+00:00,34.49472167,29.02230833,0.066301642,0.049250063,,,,,,0.048892486,,1.0031048,,0.00291981,,,,,,,,,0.27348279,0.044895237,737923.4854,0.000176545,0.036503201,viirsjn,0.033597568,0.002144507,0.658430857,0.664392066,0.003903729,0.746288355,0.039736323,0.77028639,27.25525354,0.000524125,0.00578815,0.158571425,0.000279191,0.003160334,0.001138715,0.000236429,0.039137761,0.76825806,,,,,0.0,0.0,0.0,,,,,0.666666667,0.089981266,0.075617001,,,,,,,,,,
2309,6903249,2020-05-12 11:36:57.600004743+00:00,36.59317667,18.609825,0.051562882,0.030645503,,1627.172313,12.73153943,0.078545097,,0.029620761,,0.188050058,,,,,,,,,,,,,737923.5188,0.000176545,,viirs,,,,,,,,,29.43199722,,,0.142849996,,,,,,,0.741862476,0.098061949,0.090594433,101596.5078,36.5,18.75,737923.5,0.153858786,0.315368644,0.847977378,0.745629127,0.666666667,0.128454538,0.124333882,0.723143195,0.603590074,0.876695456,0.790487695,0.82485108,0.763566691,1.156735178,1.159726755,,
2310,6903247,2020-05-13 09:34:59.520004164+00:00,36.28053167,22.62336833,0.055272247,0.041813941,0.031141842,,,,0.029986482,0.037082364,,0.402211681,,0.007218287,,,,,,,,,0.127193963,0.032645454,737924.4396,0.000176545,0.027720522,viirs,0.025515402,0.00299787,0.471004286,0.041101287,0.005120063,0.568998406,0.026632657,0.043801059,17.79463728,0.011386457,0.010733674,0.117458137,0.006207525,0.006000819,0.001790092,8.88e-05,0.02832156,0.048377726,0.563477874,0.118994214,0.109028988,100854.7969,36.5,22.5,737924.375,0.153784745,0.313066278,0.858515937,0.778608459,0.666666667,0.09358712,0.087283067,0.771204826,0.656741204,0.89697603,0.821528524,0.859783094,0.799413758,1.070823273,1.079682723,0.030532676,0.049904393
2311,6903247,2020-05-13 09:34:59.520004164+00:00,36.28053167,22.62336833,0.055272247,0.041813941,0.031141842,,,,0.029986482,0.037082364,,1.21606599,,0.00656009,,,,,,,,,0.137970778,0.030265217,737924.5062,0.000176545,0.025916644,viirs,0.024231337,0.002716319,0.519824647,0.045456341,0.004729392,0.616000501,0.026756347,0.051303075,28.76880365,0.009492816,0.010236181,0.078911626,0.005158756,0.005719334,0.001601865,8.6e-05,0.028062708,0.055912303,0.563477874,0.118994214,0.109028988,100854.7969,36.5,22.5,737924.375,0.153784745,0.313066278,0.858515937,0.778608459,0.666666667,0.039703281,0.032155703,0.801930444,0.674466498,0.904286518,0.825755433,0.88681013,0.816787237,1.147171641,1.151106109,0.030913587,0.057769104
2312,6903247,2020-05-13 09:34:59.520004164+00:00,36.28053167,22.62336833,0.055272247,0.041813941,0.031141842,,,,0.029986482,0.037082364,,0.782236043,,0.006547281,,,,,,,,,0.136213719,0.030127999,737924.4729,0.000176545,0.024938334,viirsjn,0.023061412,0.002550507,0.553619153,0.040481258,0.004501898,0.647128814,0.025359936,0.049961689,21.47656387,0.010154071,0.010097506,0.162471996,0.005528961,0.005655521,0.001498241,0.000159681,0.025745395,0.047847313,0.563477874,0.118994214,0.109028988,100854.7969,36.5,22.5,737924.375,0.153784745,0.313066278,0.858515937,0.778608459,0.666666667,0.104444906,0.091198098,0.757677847,0.64763512,0.891750321,0.816582641,0.849652452,0.793104197,1.093013742,1.099934503,0.02799418,0.049478524
2313,6902969,2020-05-13 10:35:45.599996302+00:00,40.9892945,2.479182333,0.138411192,0.093515677,0.063309251,1540.234584,9.156511048,0.109211903,0.057615675,0.088709475,,1.072271775,,0.004462955,,,,,,,,,0.368330397,0.062204443,737924.5437,8.63e-05,0.05664931,viirsjn,0.041713613,0.003815746,0.370048172,0.080411429,0.006089039,0.478451117,0.050593437,0.104208211,27.75333476,0.006881911,0.008333424,0.047382607,0.003700774,0.004550341,0.002159728,0.000260045,0.050444734,0.10229861,0.915864229,0.150150418,0.138993502,100483.2344,41.0,2.5,737924.4583,0.153747654,0.3119129,0.832764392,0.710491049,0.666666667,0.025857033,0.021470287,0.816317261,0.686107495,0.908637896,0.830168487,0.898396671,0.826467767,1.136801935,1.141621611,0.051757863,0.098750804
2314,6902969,2020-05-13 10:35:45.599996302+00:00,40.9892945,2.479182333,0.138411192,0.093515677,0.063309251,1540.234584,9.156511048,0.109211903,0.057615675,0.088709475,,0.220073971,,0.003956712,,,,,,,,,0.409159315,0.063488887,737924.5104,8.63e-05,0.053101815,viirs,0.046407154,0.003888888,0.36308829,0.095356445,0.006137657,0.474661201,0.050650157,0.105256593,23.23462757,0.005837396,0.007625785,0.200274995,0.003131262,0.004149201,0.002158001,0.000273645,0.055394959,0.119053583,0.915864229,0.150150418,0.138993502,100483.2344,41.0,2.5,737924.4583,0.153747654,0.3119129,0.832764392,0.710491049,0.666666667,0.176864277,0.170242819,0.697821374,0.591726149,0.867134038,0.782472191,0.80474453,0.756226427,1.109493005,1.114768808,0.055803107,0.113142459
2315,6902969,2020-05-13 10:35:45.599996302+00:00,40.9892945,2.479182333,0.138411192,0.093515677,0.063309251,1540.234584,9.156511048,0.109211903,0.057615675,0.088709475,0.163299996,0.429420886,0.00309461,0.004188523,0.004243392,0.004171168,0.002622088,0.00213661,0.001866668,0.000173334,0.000229668,0.000252088,0.387600074,0.060533332,737924.5191,8.63e-05,0.052303819,aqua,0.041163195,0.003456313,0.401506552,0.088208749,0.005608156,0.508721635,0.049995335,0.109292985,24.07616842,0.005765098,0.007641155,,,,,,0.048696606,0.10949632,0.915864229,0.150150418,0.138993502,100483.2344,41.0,2.5,737924.4583,0.153747654,0.3119129,0.832764392,0.710491049,0.666666667,0.127683883,0.118522602,0.734733163,0.624096812,0.880736196,0.799497433,0.834226146,0.780611402,1.112147127,1.117600522,0.049623457,0.104849822
2316,6902740,2020-05-13 17:42:00.000004026+00:00,-19.08115167,-26.03543333,0.023644168,0.016526549,0.019009056,,,,0.022475249,0.019831089,0.116643475,0.216720058,0.016401601,0.012271168,0.009697834,0.007206668,0.002138001,0.001549584,0.001316418,0.000171501,0.000158584,0.000176262,0.02758008,0.020541666,737924.6441,0.004249804,0.019927347,aqua,0.016511356,0.002210292,0.627850277,0.012568507,0.00400695,0.712010452,0.021183489,0.016312056,45.91462164,0.028790413,0.01224273,,,,,,0.019915312,0.014139793,0.302184731,0.055782612,0.054189235,101717.125,-19.0,-26.25,737924.7083,0.153870826,0.315743056,0.938111775,0.890226299,0.666666667,0.103023278,0.099223968,0.691256568,0.550764047,0.86684139,0.768179893,0.797442964,0.716972746,1.388657608,1.369317379,0.025997958,0.022697061
2317,6902904,2020-05-14 09:23:02.399995256+00:00,35.04595167,27.76717,0.066363117,0.03423675,,,,,,0.029351942,,0.684771098,,0.008100873,,,,,,,,,0.105376172,0.036399999,737925.4229,0.000176545,0.030414095,viirs,0.027513272,0.003219958,0.438518007,0.031871079,0.005432045,0.536318766,0.028505835,0.033064197,16.27526418,0.015600105,0.010691278,0.099797497,0.008572751,0.005989488,0.001942738,0.000227211,0.030579846,0.036670056,0.7319116,0.134931609,0.124032229,101516.5,35.0,27.5,737925.4167,0.153850799,0.31512029,0.844701619,0.744031315,0.666666667,0.067785631,0.060197043,0.793827585,0.676389936,0.903892599,0.828642941,0.878232199,0.816262231,1.060651433,1.070272484,0.032597245,0.039924507
2318,6902904,2020-05-14 09:23:02.399995256+00:00,35.04595167,27.76717,0.066363117,0.03423675,,,,,,0.029351942,0.047765216,1.69235002,0.006686881,0.006792334,0.005968523,0.005366436,0.002073751,0.001508251,0.001379914,5.12e-05,6.69e-05,6.62e-05,0.121599346,0.027521738,737925.3455,0.000176545,0.025010355,terra,0.023442304,0.002447327,0.567039963,0.032428498,0.004333617,0.658339304,0.028625105,0.039759751,28.85384848,0.012221653,0.009525606,,,,,,0.027058207,0.038881365,0.7319116,0.134931609,0.124032229,101516.5,35.0,27.5,737925.4167,0.153850799,0.31512029,0.844701619,0.744031315,0.666666667,0.018114025,0.013507747,0.821733039,0.68714572,0.910325994,0.830478398,0.902679968,0.827409504,1.147120993,1.151280181,0.029698539,0.042323495
2319,6901772,2020-05-14 10:21:04.320004734+00:00,36.174895,18.76843167,0.050115114,,,,,,,,,0.90380004,,,,,,,,,,,,,737925.4938,0.000176545,,viirs,,,,,,,,,23.16974348,,,0.265362493,,,,,,,0.055903547,0.652454853,0.604077101,101490.8281,36.0,18.75,737925.4583,0.153848236,0.315040601,0.919893215,0.911020065,0.666666667,0.159267543,0.136167092,0.711353083,0.612140464,0.883281687,0.813012976,0.805352464,0.752928284,1.109001567,1.114729799,,
2320,6902899,2020-05-15 11:39:59.039998280+00:00,42.66935333,6.000385,0.080682855,,,,,,,,,1.583664126,,0.004612873,,,,,,,,,0.248689607,0.046689473,737926.5521,8.63e-05,0.038336887,viirs,0.03476091,0.003018338,0.467810307,0.063679512,0.005093511,0.571964483,0.039455385,0.073113383,32.02846483,0.007274491,0.007905264,0.033953845,0.00392205,0.004340422,0.00172092,0.000105896,0.041886581,0.080678988,0.788652718,0.149686396,0.138361469,101323.0313,42.5,6.25,737926.5,0.153831486,0.314519738,0.843856886,0.736010729,0.666666667,0.013880287,0.010547519,0.820514631,0.68151885,0.908841414,0.826706485,0.902813867,0.824378256,1.181241135,1.182610251,0.044626402,0.081331682
2321,3902124,2020-05-16 13:27:59.040004311+00:00,-22.02652333,-22.42186333,0.023673437,0.017594226,,,,,,0.016548991,0.15888636,0.50782805,0.014883274,0.011315144,0.008868637,0.006869637,0.002211906,0.001650183,0.001305365,0.000244819,0.000155392,0.00017991,0.037382703,0.022647618,737927.4844,0.004249804,0.021508978,terra,0.017242628,0.002224525,0.623833116,0.01387656,0.004026858,0.708490488,0.023052992,0.019862304,49.06261696,0.026316383,0.011795786,,,,,,0.021148151,0.016172467,0.542306364,0.058136728,0.055883698,101827.2109,-22.0,-22.5,737927.5417,0.153881815,0.316084777,0.902877611,0.821852405,0.666666667,0.118775526,0.10876473,0.659599667,0.522885001,0.850178958,0.745642936,0.775836265,0.701253878,1.452384126,1.42783364,0.028273783,0.025563102
2322,3902124,2020-05-16 13:27:59.040004311+00:00,-22.02652333,-22.42186333,0.023673437,0.017594226,,,,,,0.016548991,,0.462551903,,0.010761927,,,,,,,,,0.041125196,0.021679999,737927.5979,0.004249804,0.020021138,viirs,,,,,,,,,43.42865315,0.025253758,0.01125067,0.068223075,0.01427489,0.00654089,0.00137277,,,,0.542306364,0.058136728,0.055883698,101827.2109,-22.0,-22.5,737927.5417,0.153881815,0.316084777,0.902877611,0.821852405,0.666666667,0.052536621,0.048487803,0.752591656,0.605314951,0.883505821,0.787682946,0.85182422,0.768475379,1.350304842,1.335304352,,
2323,3902124,2020-05-16 13:27:59.040004311+00:00,-22.02652333,-22.42186333,0.023673437,0.017594226,,,,,,0.016548991,0.062231817,0.699854212,0.012673883,0.010167648,0.007635295,0.00602106,0.001635251,0.001209295,0.000991295,0.000230668,7.04e-05,7.68e-05,0.042123664,0.01915,737927.6649,0.004249804,0.019171281,aqua,0.015552461,0.001736902,0.798969589,0.013569858,0.003342853,0.85345963,0.020531351,0.018286306,55.45300033,0.022454965,0.010197506,,,,,,0.019513642,0.016416399,0.542306364,0.058136728,0.055883698,101827.2109,-22.0,-22.5,737927.5417,0.153881815,0.316084777,0.902877611,0.821852405,0.666666667,0.04167467,0.036912541,0.708328804,0.536611925,0.857379361,0.741406639,0.82615565,0.723775452,1.664945439,1.606955946,0.028785846,0.027177983
2324,3902124,2020-05-16 13:27:59.040004311+00:00,-22.02652333,-22.42186333,0.023673437,0.017594226,,,,,,0.016548991,,0.656010916,,0.007626885,,,,,,,,,0.065771577,0.017214285,737927.6688,0.004249804,0.016807323,viirs,,,,,,,,,56.35777269,0.016499165,0.007538304,0.058673912,0.009322728,0.004563715,0.000584429,,,,0.542306364,0.058136728,0.055883698,101827.2109,-22.0,-22.5,737927.5417,0.153881815,0.316084777,0.902877611,0.821852405,0.666666667,0.040505894,0.036151086,0.704070344,0.529512365,0.854717294,0.736507833,0.823746458,0.71895008,1.697868319,1.634148244,,
2325,6902902,2020-05-18 09:33:59.039996267+00:00,34.51286,29.09471833,0.042992541,0.030362044,,,,,,0.030424031,,1.010212538,,0.006538639,,,,,,,,,0.148401146,0.041173332,737929.4771,0.000176545,0.033307363,viirsjn,0.029183747,0.002998388,0.470923028,0.046521003,0.005113314,0.569749354,0.033690901,0.058932286,24.25743317,0.010034564,0.009372794,0.124529784,0.005453175,0.005213319,0.001760639,0.000348819,0.03367275,0.056623034,0.211005062,0.32041344,0.296845973,101401.4688,34.5,29.375,737929.375,0.153839316,0.314763218,0.904138634,0.871658934,0.666666667,0.070381221,0.059072989,0.781973527,0.663624323,0.901764668,0.826668611,0.867159198,0.802769471,1.11014664,1.116595818,0.035726889,0.057654663
2326,6902969,2020-05-18 10:37:55.199997425+00:00,40.9497245,2.468945833,0.084467656,0.054307418,,,,,,0.034017708,,1.669934715,,0.004678001,,,,,,,,,0.424242589,0.067119998,737929.5479,8.63e-05,0.063876741,viirsjn,0.044705189,0.004230172,0.3337949,0.082722964,0.006610929,0.440680502,0.054486529,0.10730679,27.53489405,0.007268028,0.008623858,0.048533332,0.003909626,0.004706001,0.002395584,0.000281192,0.054574262,0.106216281,0.856300056,0.074560121,0.069273651,101680.1797,63.5,-5.0,737929.4583,0.153867138,0.315628373,0.84159627,0.725479894,0.666666667,0.018896721,0.01414628,0.822972363,0.689423206,0.911078819,0.831701399,0.903294364,0.828931161,1.13443755,1.139587969,0.055514111,0.10180383
2327,6902969,2020-05-18 10:37:55.199997425+00:00,40.9497245,2.468945833,0.084467656,0.054307418,,,,,,0.034017708,,0.498878429,,0.004728251,,,,,,,,,0.448482047,0.069127998,737929.5146,8.63e-05,0.058004057,viirs,0.049432219,0.004618889,0.30570332,0.080991404,0.007085146,0.411185259,0.053514,0.08848793,22.46005391,0.007965081,0.008514565,0.2240921,0.004288161,0.004640001,0.002589601,0.000340668,0.059768479,0.102913823,0.856300056,0.074560121,0.069273651,101680.1797,63.5,-5.0,737929.4583,0.153867138,0.315628373,0.84159627,0.725479894,0.666666667,0.169062033,0.155053334,0.705086218,0.60090691,0.871197552,0.788901796,0.809329888,0.761700522,1.103991788,1.109465356,0.059671979,0.09771788
2328,6903554,2020-05-18 11:08:18.239998522+00:00,63.56224,-5.20292,,,0.084310286,,,,0.088169445,,,1.183675589,,0.003048827,,,,,,,,,0.70926404,0.09023404,737929.5521,0.003271739,0.10126871,viirsjn,0.063127644,0.00395847,0.356705959,0.102352688,0.006136942,0.474716468,0.082817486,0.139825656,44.90690109,0.00543285,0.005684986,0.058419147,0.002909556,0.003073363,0.002040299,0.00035596,0.082885844,0.138696605,0.856300056,0.074560121,0.069273651,101680.1797,63.5,-5.0,737929.4583,0.153867138,0.315628373,0.84159627,0.725479894,0.666666667,0.029935489,0.024381304,0.771425768,0.61874201,0.885814356,0.78943815,0.870866184,0.783775157,1.384167624,1.365449914,0.092858427,0.148137157
2329,6903554,2020-05-18 11:08:18.239998522+00:00,63.56224,-5.20292,,,0.084310286,,,,0.088169445,,,0.884976637,,0.003257436,,,,,,,,,0.597999332,0.082678259,737929.4854,0.003271739,0.089032529,viirsjn,0.057383707,0.003741432,0.377398257,0.084452246,0.005903761,0.493466402,0.074993066,0.116100316,44.31776944,0.006346673,0.005914085,0.074913331,0.003406001,0.003203783,0.001973783,0.000323566,0.074762948,0.114011944,0.856300056,0.074560121,0.069273651,101680.1797,63.5,-5.0,737929.4583,0.153867138,0.315628373,0.84159627,0.725479894,0.666666667,0.045442733,0.038978642,0.756865608,0.609190747,0.88117635,0.784965738,0.858926375,0.776073041,1.369361386,1.352735146,0.083702404,0.122227746
2330,6903554,2020-05-18 11:08:18.239998522+00:00,63.56224,-5.20292,,,0.084310286,,,,0.088169445,,,0.929697866,,0.002861827,,,,,,,,,0.678053123,0.09517021,737929.4479,0.003271739,0.08376113,viirs,0.070566749,0.00378609,0.372946723,0.094553597,0.005918184,0.492263765,0.086048342,0.115477194,46.55010812,0.005674426,0.004854748,0.075595554,0.003040426,0.002621379,0.00191849,0.000287068,0.093017987,0.128578639,0.856300056,0.074560121,0.069273651,101680.1797,63.5,-5.0,737929.4583,0.153867138,0.315628373,0.84159627,0.725479894,0.666666667,0.044712707,0.038056231,0.749198704,0.597927476,0.876967049,0.777745038,0.854306562,0.76879626,1.416625375,1.394642362,0.105330118,0.140122203
2331,6903554,2020-05-18 11:08:18.239998522+00:00,63.56224,-5.20292,,,0.084310286,,,,0.088169445,,0.088960867,0.973958372,0.00304974,0.002722251,0.002737239,0.002709827,0.002229918,0.001913418,0.001724001,0.000232418,0.000301334,0.000378251,0.770552881,0.088007998,737929.5365,0.003271739,0.081679174,aqua,0.062985989,0.003490193,0.397608978,0.088135972,0.005532748,0.515655211,0.082164795,0.117989164,44.23444953,0.005691352,0.005015951,,,,,,0.081768201,0.118124584,0.856300056,0.074560121,0.069273651,101680.1797,63.5,-5.0,737929.4583,0.153867138,0.315628373,0.84159627,0.725479894,0.666666667,0.050916095,0.043004819,0.751402377,0.606202684,0.879325765,0.783492171,0.85452105,0.773718879,1.366785091,1.350730479,0.090858655,0.126521195
